filename,notes,authors,licenses,urls
"hair/extensions/bangs/xlong_curlyr/adult/navy.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_curlyr/adult/violet.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_curlyr/adult/purple.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_curlyr/adult/pink.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_curlyr/adult/rose.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/blonde.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/ash.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/sandy.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/platinum.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/strawberry.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/redhead.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/ginger.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/carrot.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/chestnut.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/light brown.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/dark brown.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/black.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/raven.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/dark gray.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/gray.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/white.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/red.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/orange.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/gold.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/green.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/blue.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/navy.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/violet.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/purple.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/pink.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyl/adult/rose.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/blonde.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/ash.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/sandy.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/platinum.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/strawberry.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/redhead.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/ginger.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/carrot.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/chestnut.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/light brown.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/dark brown.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/black.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/raven.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/dark gray.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/gray.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/white.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/red.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/orange.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/gold.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/green.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/blue.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/navy.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/violet.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/purple.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/pink.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/bangs/xlong_wavyr/adult/rose.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/blonde.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/ash.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/sandy.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/platinum.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/strawberry.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/redhead.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/ginger.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/carrot.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/chestnut.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/light brown.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/dark brown.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/black.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/raven.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/dark gray.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/gray.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/white.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/red.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/orange.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/gold.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/green.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/blue.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/navy.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/violet.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/purple.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/pink.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ties/high_bun/adult/rose.png","Custom by JaidynReiman" ,"JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/extensions/ponytails/topknot_long/adult/fg/blonde.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/bg/blonde.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/fg/blonde.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/bg/blonde.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/fg/ash.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/bg/ash.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/fg/ash.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/bg/ash.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/fg/sandy.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/bg/sandy.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/fg/sandy.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/bg/sandy.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/fg/platinum.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/bg/platinum.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/fg/platinum.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/bg/platinum.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/fg/strawberry.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/bg/strawberry.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/fg/strawberry.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/bg/strawberry.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/fg/redhead.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/bg/redhead.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/fg/redhead.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/bg/redhead.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/fg/ginger.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/bg/ginger.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/fg/ginger.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/bg/ginger.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/fg/carrot.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/bg/carrot.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/fg/carrot.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/bg/carrot.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/fg/chestnut.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/adult/bg/chestnut.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
"hair/extensions/ponytails/topknot_long/child/fg/chestnut.png","" ,"JaidynReiman" ,"OGA-BY 3.0+,CC-BY 3.0+,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-1-hairstyle-2-hair-extensions-3-previously-unofficially-released-hairstyles"
